GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
91947       15   97960703   97973838    826    826      33  372867      0.40463      0.34287   9.5729e-05   7.2122e-06
283777      15   98437162   98514382    488    488      19  372867      0.95347      0.17018   6.6281e-05   1.5318e-05
3480        15   98648539   98964530   2791   2791     196  372867     -0.62164      0.73291   0.00049162            0
145814      15   98968230   99007795    411    411      17  372867     -0.57247       0.7165   3.5646e-05            0
23336       15   99105080   99135595   1849   1849     138  372867      0.81061      0.20879   0.00040551   3.5405e-05
64927       15   99136323   99251226   1020   1020      61  372867      0.72256      0.23497   0.00018402   2.0444e-05
123355      15   99251362   99386309    796    796      53  372867      -0.3714      0.64483   0.00013042            0
4205        15   99565533   99716483   1102   1102      43  372867      -1.1857      0.88213   8.6773e-05            0
145748      15   99716804   99733458    543    543      21  372867       1.3773     0.084209   8.1534e-05   2.5213e-05
170691      15   99971438  100342087   3237   3237     212  372867      0.74072      0.22943   0.00060859   4.0054e-05
204219      15  100400395  100544786    881    881      35  372867       0.3424      0.36603   9.9894e-05   6.0201e-06
55180       15  100569223  100602240   1154   1154      67  372867      -1.2489      0.89416   0.00014209            0
140460      15  100602550  100651701    396    396      16  372867     -0.14605      0.55806   3.9013e-05            0
220         15  100879692  100916626   1183   1183      68  372867     -0.85043      0.80246   0.00015542            0
101927751   15  100917250  100918889    430    430      18  372867       0.5972      0.27519   5.6546e-05    8.285e-06
79705       15  100919215  101070112   3722   3722     275  372867       1.0818      0.13967   0.00080577   6.8247e-05
105371026   15  101050701  101151837   1469   1469     101  372867      0.69122      0.24471   0.00029619   2.5332e-05
22856       15  101175723  101251932   1210   1210      70  372867       1.4344     0.075729   0.00023496   4.7207e-05
55829       15  101270909  101277520    627    627      25  372867      0.63256      0.26351   7.7802e-05   1.0729e-05
6627        15  101281510  101295277    678    678      27  372867      0.73592      0.23089   8.5908e-05   1.3471e-05
5046        15  101303928  101489984   2863   2863     200  372867       1.5491     0.060684   0.00062185   8.5533e-05
80213       15  101633226  101652391    809    809      32  372867    -0.097681      0.53891   8.1988e-05            0
123283      15  101653752  101724442   1780   1780     114  372867     -0.41113      0.65951   0.00028767            0
100128108   15  101724664  101747827    227    227      10  372867     -0.21324      0.58443   2.2677e-05            0
390648      15  101805720  101806658    240    240      10  372867      0.89138      0.18636   3.6784e-05    9.954e-06
390649      15  101818187  101819125    266    266      11  372867        1.217       0.1118   4.5243e-05   1.5736e-05
26682       15  101922142  101923059    147    147       6  372867     -0.35793       0.6398    1.146e-05            0
51728       16     46979     53632    282    282      12  372867     -0.92118      0.82152   2.0165e-05            0
79622       16     53829     57669    441    441      18  372867       1.9328     0.026632   8.3919e-05   3.5644e-05
64285       16     58059     76355   2126   2126     127  372867     -0.19911      0.57891   0.00033041            0
4350        16     77019     85851    762    762      30  372867     -0.35657      0.63929   7.1592e-05            0
105376746   16     80887     83044     42     42       2  372867      0.33246      0.36977   5.3363e-06            0
8131        16     84271    138698   1557   1557      83  372867      -1.2201       0.8888   0.00018147            0
3050        16    142053    154505    362    362      15  372867       1.0526      0.14626    5.555e-05   1.5318e-05
3042        16    165974    166768    287    287      12  372867      -1.4123      0.92107   1.5822e-05            0
3040        16    172847    173710    155    155       7  372867      -1.9855      0.97646   4.4385e-06            0
3039        16    176651    177522    109    109       5  372867      -1.7648       0.9612    2.727e-06            0
3049        16    180334    181179    335    335      14  372867      -1.4186      0.92199   1.9612e-05            0
55692       16    188971    229450   1924   1924     141  372867     -0.10873      0.54329   0.00037151            0
83986       16    234546    269943   2031   2031     123  372867      -1.0374      0.85022    0.0002865            0
8786        16    268301    275943   1889   1889     117  372867      0.41083       0.3406    0.0003291   1.5318e-05
398         16    280606    283003    645    645      25  372867       1.4627      0.07177   9.6518e-05   2.9504e-05
64714       16    283118    287209   1402   1402      75  372867      0.74105      0.22933   0.00022456   2.3365e-05
8312        16    287440    361497   1894   1894     118  372867     -0.20909      0.58281   0.00030618            0
10573       16    367384    370569    833    833      33  372867      -1.3201       0.9066   6.1322e-05            0
58986       16    370776    381950   1759   1759     113  372867       1.4932     0.067689   0.00036531   6.2287e-05
4833        16    396755    400754   1044   1044      63  372867     -0.65816      0.74478   0.00014825            0
26063       16    401858    412487   1340   1340      74  372867      0.68198      0.24763   0.00021965   2.1219e-05
9727        16    425592    522485   1932   1932     119  372867     -0.86221      0.80572   0.00028313            0
6650        16    527756    554636   2832   2832     198  372867      0.52735      0.29897   0.00055782   2.6822e-05
146325      16    560422    565529   1008   1008      61  372867       2.4194    0.0077724   0.00024384   8.0228e-05
283948      16    566995    569495    160    160       7  372867     -0.85154      0.80276   1.0185e-05            0
9091        16    569968    584136   1779   1779     114  372867       1.1026      0.13511   0.00035064   4.4942e-05
57799       16    589357    629273   1181   1181      69  372867       2.7693    0.0028085   0.00028422   9.9182e-05
117166      16    631012    634116    917    917      58  372867     -0.23887       0.5944   0.00014702            0
84326       16    634427    636366    708    708      28  372867     -0.53662      0.70423   6.3202e-05            0
84331       16    641849    648474    566    566      22  372867     -0.19662      0.57794   5.3858e-05            0
197335      16    649363    667833   4334   4334     299  372867     0.042712      0.48297   0.00080291   1.0133e-06
89941       16    668083    674174   1854   1854     117  372867      0.18402        0.427   0.00031958   5.7817e-06
9028        16    675666    678271    979    979      38  372867      0.62588       0.2657   0.00011532   1.3411e-05
105371184   16    678507    680527     55     55       3  372867      -1.2913       0.9017   1.5472e-06            0
10273       16    680111    682768    874    874      56  372867      0.47284      0.31816   0.00016213   1.1981e-05
339123      16    681667    684441   1448   1448     100  372867     -0.60977      0.72899   0.00024403            0
84219       16    684622    690649   1201   1201      69  372867     -0.15805      0.56279   0.00017836            0
146330      16    692500    705825    794    794      53  372867     -0.33365      0.63068   0.00013141            0
79006       16    715173    717480    909    909      35  372867       1.2559      0.10458   0.00012284   2.9027e-05
65990       16    720581    722590    629    629      25  372867      0.56828      0.28492   7.6461e-05   9.3579e-06
124093      16    722582    726881   1239   1239      70  372867      0.78596      0.21594   0.00021187    2.414e-05
84264       16    726936    729715    958    958      37  372867      0.34797      0.36393   0.00010561   6.3777e-06
64428       16    729753    741038   1684   1684     110  372867     -0.62793      0.73497   0.00026904            0
10232       16    760732    768865   1817   1817     114  372867       1.0664      0.14311   0.00034904   4.3333e-05
113000      16    784974    788387    891    891      56  372867     -0.70269      0.75887   0.00012947            0
63922       16    788622    798074   4047   4047     285  372867      -1.2642      0.89693   0.00068458            0
51764       16    798041    800733    280    280      12  372867     -0.61291      0.73003   2.3278e-05            0
388199      16    805443    813861    699    699      50  372867     -0.39329      0.65295   0.00012212            0
64788       16    853634    981318   1800   1800      69  372867       -1.109      0.86628   0.00015069            0
30812       16    981808    986979    848    848      54  372867       1.9085     0.028165   0.00020254   5.7757e-05
6755        16   1072756   1081454    551    551      22  372867      -2.6127      0.99551   2.2838e-05            0
390664      16   1088226   1096306    548    548      21  372867    -0.042474      0.51694   5.3822e-05            0
8912        16   1153241   1221772   7048   7048     511  372867      -1.1503        0.875    0.0012725            0
25823       16   1221488   1226384   1051   1051      41  372867     -0.16942      0.56727   0.00010415            0
64499       16   1228336   1230184    418    418      17  372867     -0.35453      0.63853   3.8623e-05            0
7177        16   1240677   1242554    471    471      19  372867       1.4388     0.075097   7.6307e-05   2.5332e-05
23430       16   1256272   1258493    547    547      21  372867     -0.52417      0.69992   4.6086e-05            0
7329        16   1309153   1327018   1104   1104      66  372867       0.6936      0.24397   0.00019733   2.0385e-05
8938        16   1333605   1349441   3425   3425     130  372867      0.73736      0.23045   0.00037963   3.0994e-05
115939      16   1349240   1351872    786    786      31  372867      -1.7095      0.95632   5.0727e-05            0
84572       16   1351899   1363351    967    967      60  372867      0.61056      0.27075   0.00017762   1.6689e-05
64718       16   1363205   1414749   2814   2814     197  372867      -1.1378      0.87241   0.00046841            0
283951      16   1419744   1420800    327    327      14  372867       -1.094      0.86302   2.2735e-05            0
645811      16   1433425   1444844   1857   1857     116  372867      -1.1702      0.87904    0.0002641            0
1186        16   1444933   1475084   2823   2823     198  372867      -0.3545      0.63852   0.00051058            0
390667      16   1485939   1488467    669    669      26  372867      0.93668      0.17446   8.7392e-05   1.7703e-05
9894        16   1493344   1510459   2421   2421     160  372867     -0.43376      0.66777    0.0004069            0
9742        16   1510427   1612108   4492   4492     326  372867      0.45715      0.32378   0.00090415   2.9862e-05
79652       16   1528741   1555580   1150   1150      44  372867      0.14674      0.44167   0.00011992   1.9073e-06
57585       16   1614640   1677908   2510   2510     164  372867      0.75575       0.2249   0.00047569   3.5882e-05
90861       16   1678277   1702072    708    708      28  372867     -0.90192      0.81645   5.6887e-05            0
23162       16   1706183   1770317   3707   3707     253  372867     -0.41879      0.66231   0.00065184            0
4832        16   1770320   1771758    479    479      19  372867      -1.8444      0.96744   2.5044e-05            0
65993       16   1771895   1773139    466    466      18  372867     0.076143      0.46965   4.7708e-05            0
197342      16   1773228   1776238   1080   1080      65  372867      -2.1593      0.98458   0.00011496            0
90864       16   1776712   1782605    883    883      35  372867     -0.45359      0.67494   8.2386e-05            0
10101       16   1782923   1789191   1497   1497     101  372867       0.1268      0.44955   0.00027393   3.0398e-06
3483        16   1790413   1794908   1021   1021      61  372867       0.9932      0.16031   0.00019283   2.9266e-05
3029        16   1809103   1827194   1314   1314      73  372867       -2.033      0.97897   0.00013564            0
81889       16   1827224   1840207    822    822      54  372867       1.0253      0.15261   0.00017332   2.8491e-05
254528      16   1833983   1872178   1053   1053      41  372867       1.5117      0.06531   0.00014873   3.8803e-05
64711       16   1911463   1921422    586    586      23  372867      0.60202      0.27358   7.1326e-05    9.656e-06
51734       16   1938233   1943293    468    468      19  372867      0.21628      0.41438   5.2766e-05   1.8477e-06
6123        16   1944579   1954678   1160   1160      68  372867        1.608     0.053915   0.00023531   5.2989e-05
4716        16   1959516   1961975    580    580      23  372867     -0.15276      0.56071   5.7216e-05            0
6187        16   1962061   1964826    724    724      51  372867      -1.3872      0.91731   0.00010106            0
146310      16   1966823   1968975    551    551      22  372867       1.4113     0.079084   8.5558e-05   2.6584e-05
10607       16   1972063   1978750   1794   1794     114  372867     -0.93854      0.82602   0.00026764            0
124056      16   1978917   1981549    982    982      38  372867      0.44488       0.3282   0.00011078   8.8811e-06
2671        16   1984149   1987749    412    412      17  372867     -0.28767       0.6132   3.9569e-05            0
9143        16   1989945   1994275    540    540      21  372867     -0.71437       0.7625   4.3251e-05            0
90850       16   1997652   2009821   2000   2000      76  372867       1.3304     0.091689   0.00024902    4.518e-05
283869      16   2019520   2020755    476    476      19  372867       1.5636     0.058953   7.9034e-05   2.8074e-05
9351        16   2026868   2039026   1463   1463      79  372867      -1.0042      0.84235   0.00017818            0
4913        16   2039815   2047866    703    703      28  372867       2.1585     0.015446   0.00012472   4.9591e-05
7249        16   2047936   2088712   5426   5426     383  372867      0.34742      0.36414    0.0010514   2.4259e-05
5310        16   2088708   2135898  10269  10269     738  372867      -0.8728      0.80861     0.001889            0
25837       16   2148144   2154140    782    782      31  372867      0.34613      0.36462   8.8792e-05   5.6028e-06
84231       16   2155753   2178129   1731   1731     110  372867      -1.2639      0.89686   0.00024595            0
57524       16   2177183   2196464   2890   2890     200  372867      -1.8278      0.96621   0.00044265            0
64223       16   2205177   2209417   1129   1129      67  372867      0.18462      0.42677   0.00018366   3.9339e-06
283870      16   2209253   2213540   1785   1785     114  372867       0.8791      0.18967   0.00034082   3.5107e-05
283871      16   2211602   2214821   1195   1195      69  372867      -1.2831      0.90027   0.00014596            0
1877        16   2223488   2235742   1632   1632     108  372867      -2.4849      0.99352   0.00020099            0
1775        16   2236252   2238711    802    802      32  372867      0.37943      0.35218   9.2341e-05   6.5565e-06
1632        16   2239872   2251601    740    740      29  372867       0.3135      0.37695   8.2489e-05   4.7088e-06
10921       16   2253116   2268412   1600   1600      61  372867    -0.080878      0.53223   0.00015945            0
21          16   2275878   2340746   3703   3703     254  372867     -0.95907      0.83124   0.00062319            0
899         16   2429394   2458858   1740   1740     112  372867     -0.90463      0.81717   0.00026386            0
80178       16   2460111   2464963   1073   1073      64  372867      -2.0358      0.97911   0.00011564            0
4917        16   2471499   2474145    865    865      55  372867     -0.92658      0.82293   0.00012136            0
57465       16   2475146   2505733    957    957      37  372867     -0.50439      0.69301   8.6386e-05            0
527         16   2513726   2520223    401    401      17  372867       1.5717     0.058012   7.2421e-05   2.6822e-05
51005       16   2520362   2530954   1456   1456      79  372867       0.2124       0.4159   0.00021729    5.424e-06
752014      16   2530035   2531408    382    382      16  372867       1.7383     0.041075    7.251e-05   2.9564e-05
5170        16   2537964   2603191    847    847      55  372867      -1.4694      0.92914   0.00010845            0
54442       16   2682494   2709030    553    553      22  372867      0.72437      0.23442   7.0834e-05   1.1802e-05
83886       16   2712418   2720578    719    719      28  372867     -0.38665      0.65049   6.5927e-05            0
23524       16   2752329   2771412   4667   4667     332  372867    -0.018504      0.50738   0.00088734            0
6923        16   2771414   2777296    638    638      25  372867      -1.0344      0.84954   4.7818e-05            0
260429      16   2783953   2787607    654    654      26  372867      0.75651      0.22467     8.34e-05   1.3649e-05
360226      16   2798476   2805284    590    590      23  372867     -0.79212      0.78585   4.6839e-05            0
10942       16   2817163   2821722    655    655      26  372867     -0.27913      0.60993   6.2772e-05            0
124220      16   2830172   2832284    391    391      16  372867      0.61467      0.26938   5.0919e-05   8.0466e-06
64063       16   2852727   2858630    729    729      29  372867      0.18658        0.426   7.9818e-05   2.0266e-06
114984      16   2882804   2899382    305    305      13  372867      0.02144      0.49145    3.338e-05            0
84256       16   2911921   2951208   1760   1760     113  372867     -0.93799      0.82587   0.00026515            0
79412       16   2964216   2968383   1027   1027      40  372867     -0.90076      0.81614   8.5523e-05            0
124222      16   2969245   2973489    810    810      32  372867       -2.226      0.98699    4.526e-05            0
9088        16   2972791   2980539   1186   1186      69  372867      0.63151      0.26385   0.00020377   1.8716e-05
9080        16   3012456   3014505    347    347      14  372867       1.1266      0.12995   5.3654e-05   1.6093e-05
9074        16   3014712   3018187    321    321      13  372867      0.72374      0.23461   4.3648e-05   8.8215e-06
51330       16   3020312   3022383    399    399      16  372867      0.70058      0.24178   5.2398e-05   9.4771e-06
54985       16   3022620   3024296    425    425      17  372867       1.3917     0.082004   6.8665e-05   2.3067e-05
79228       16   3024031   3027755    796    796      53  372867      0.17109      0.43208    0.0001451   2.9206e-06
146439      16   3027710   3036963   1084   1084      65  372867     -0.69499      0.75647   0.00015227            0
64386       16   3045963   3060729   1211   1211      69  372867      0.86338      0.19396   0.00021166   2.6584e-05
9235        16   3065312   3069667    763    763      30  372867     -0.22433      0.58875   7.4167e-05            0
84891       16   3088890   3099317   1148   1148      67  372867     -0.92165      0.82165   0.00015096            0
7755        16   3112562   3120527    980    980      38  372867      0.43341      0.33236    0.0001105   8.5235e-06
7760        16   3135056   3142804    747    747      51  372867       -0.152      0.56041   0.00013095            0
4992        16   3191095   3205344    397    397      16  372867     0.055886      0.47772    4.197e-05            0
7752        16   3222325   3236221    660    660      26  372867     -0.95337       0.8298   5.1374e-05            0
4210        16   3242028   3256627   1537   1537     104  372867       -1.362       0.9134   0.00022792            0
10127       16   3283380   3301401   1711   1711     111  372867       0.8604      0.19478    0.0003315   3.3796e-05
91151       16   3298808   3305439    510    510      20  372867      0.37404      0.35419   5.8334e-05   4.7088e-06
7627        16   3305406   3318851   1551   1551      82  372867      -2.5623       0.9948   0.00014187            0
4993        16   3355889   3356924    343    343      14  372867      -1.3922      0.91807   1.9854e-05            0
100463285   16   3371053   3372283     77     77       4  372867      -1.7551      0.96038   1.6731e-06            0
54925       16   3382081   3401065   1021   1021      62  372867      0.99083      0.16088   0.00019568   2.9445e-05
7727        16   3401190   3430851    586    586      23  372867       -1.271      0.89814   3.9965e-05            0
146434      16   3432422   3443537    546    546      21  372867     -0.81243      0.79173   4.1836e-05            0
79903       16   3443654   3486963   1285   1285      71  372867      -1.1672      0.87844   0.00015393            0
646174      16   3493484   3495721    424    424      17  372867      -1.7623      0.96099   2.2117e-05            0
23059       16   3500945   3539048   1203   1203      69  372867      0.38398       0.3505   0.00019556    1.049e-05
197358      16   3539033   3578373   2258   2258     153  372867     -0.16837      0.56685   0.00040072            0
84464       16   3581165   3611598   2623   2623     190  372867     -0.65134      0.74259   0.00047456            0
1773        16   3611745   3662875   1457   1457      79  372867      -1.9028      0.97147   0.00015256            0
10131       16   3658037   3717597   2490   2490     163  372867      -1.3342      0.90894   0.00037407            0
1387        16   3725054   3880120   3976   3976     264  372867       1.7217     0.042562   0.00081751   0.00010955
115         16   3953387   4116185   1990   1990     121  372867    0.0041179      0.49836    0.0003229            0
6345        16   4189374   4242080    818    818      54  372867      -1.0236        0.847   0.00011656            0
7023        16   4257186   4273000    692    692      27  372867       1.0705      0.14219   9.3518e-05     2.11e-05
84662       16   4316181   4339597    868    868      56  372867      0.10756      0.45717   0.00015146   1.2517e-06
51025       16   4340251   4351372    785    785      31  372867      -1.2327      0.89115   5.8294e-05            0
100529144   16   4340251   4416961   4354   4354     298  372867     -0.27261      0.60742   0.00077974            0
79585       16   4354542   4416961   3569   3569     247  372867    -0.053937      0.52151   0.00065745            0
114990      16   4371848   4383528    787    787      31  372867     0.063589      0.47465   8.2692e-05            0
9093        16   4425805   4456775   1384   1384      76  372867     -0.42189      0.66345   0.00018848            0
57407       16   4461689   4474895    746    746      52  372867      -1.5777      0.94268   9.9177e-05            0
3163        16   4474703   4510347    548    548      21  372867       1.0348      0.15039   7.4152e-05   1.7881e-05
29965       16   4510675   4538815    426    426      18  372867     -0.50163      0.69204   3.9045e-05            0
342346      16   4538709   4600455   2110   2110     125  372867      -1.0577      0.85491   0.00029072            0
124402      16   4608883   4614926    439    439      18  372867     -0.83705      0.79872   3.4541e-05            0
23295       16   4616493   4690974   3543   3543     247  372867      0.28403      0.38819   0.00067769   1.5259e-05
84309       16   4693558   4695859    959    959      37  372867        1.175      0.12001   0.00012679   2.7597e-05
124401      16   4696510   4734377   2320   2320     155  372867     -0.56876      0.71524    0.0003877            0
146562      16   4734288   4749396   1105   1105      66  372867       0.5587      0.28818    0.0001929   1.5914e-05
26048       16   4745987   4767218   2038   2038     121  372867       1.7429     0.040672   0.00040072   7.6234e-05
124404      16   4777609   4788521   1060   1060      64  372867       0.7484      0.22711   0.00019344   2.1815e-05
440335      16   4788391   4796491    312    312      13  372867      0.33788      0.36773   3.7781e-05   2.9206e-06
79641       16   4796962   4802950   1310   1310      73  372867     -0.75539      0.77499   0.00017066            0
84656       16   4803203   4847333   1881   1881     118  372867      -1.4394      0.92498   0.00025923            0
29855       16   4847446   4882401   2517   2517     163  372867     -0.53103       0.7023   0.00041022            0
5493        16   4882507   4937135   3706   3706     254  372867      0.56177      0.28714   0.00071389   3.2723e-05
9717        16   4958317   5019155   2105   2105     126  372867      0.18109      0.42815   0.00034388   5.9605e-06
51172       16   5024844   5033941   1287   1287      72  372867       1.3828     0.083361   0.00023905   4.5955e-05
146556      16   5042772   5066145   1345   1345      97  372867     -0.82165      0.79436   0.00022899            0
56052       16   5071809   5087379   1678   1678      87  372867      -1.4874      0.93154   0.00018304            0
196483      16   5084300   5097820   1215   1215      69  372867      -2.1716      0.98506   0.00012339            0
54715       16   5239782   7713340   5345   5345     379  372867     -0.14696      0.55842    0.0010039            0
283953      16   8526549   8590193    452    452      19  372867      -1.8857      0.97033   2.4626e-05            0
79091       16   8621640   8661208   1212   1212      69  372867     -0.20975      0.58307   0.00017678            0
18          16   8674587   8784575   1625   1625      62  372867    -0.030873      0.51231   0.00016358            0
25880       16   8795180   8797648    352    352      15  372867       -1.486      0.93136   2.0933e-05            0
5373        16   8797813   8855197   1493   1493     102  372867      0.43526      0.33169   0.00028872   1.5199e-05
23589       16   8852942   8869012   1407   1407      76  372867        1.924     0.027175   0.00027211   6.8307e-05
7874        16   8892094   8963484   2942   2942     202  372867     -0.20258      0.58027   0.00052914            0
29035       16   9091680   9119698    631    631      25  372867     -0.52502      0.70022   5.5954e-05            0
2903        16   9753404  10183364   1985   1985     120  372867     -0.34203      0.63384   0.00030609            0
80063       16  10386055  10483638   1199   1199      69  372867     -0.94036      0.82648   0.00015537            0
2013        16  10528422  10580682    458    458      18  372867      -1.4555      0.92723   2.7196e-05            0
146279      16  10581369  10742416   1217   1217      70  372867     -0.76731      0.77855   0.00016278            0
4682        16  10743321  10769351    996    996      61  372867     -0.25438       0.6004   0.00015444            0
780776      16  10761364  10818859   1138   1138      65  372867      -1.1632      0.87763   0.00013956            0
4261        16  10866212  10941449   2639   2639     169  372867      0.55824      0.28834   0.00047948   2.6226e-05
28955       16  10928891  10942400    426    426      18  372867       1.2204      0.11116   6.8452e-05   2.0206e-05
23274       16  10944488  11193278   2974   2974     202  372867      -1.6343       0.9489   0.00045676            0
8651        16  11254417  11256182    358    358      15  372867      0.44574      0.32789   4.5191e-05   4.9472e-06
7142        16  11267857  11269303    259    259      11  372867       1.1539      0.12428   4.4194e-05   1.4663e-05
58531       16  11273199  11273595    166    166       7  372867     -0.25034      0.59884   1.4758e-05            0
5620        16  11275636  11276480    279    279      12  372867       1.3944     0.081601   5.1754e-05    1.961e-05
5619        16  11280836  11281335    165    165       7  372867      0.63303      0.26336   2.3744e-05   4.9472e-06
116028      16  11345438  11351763    353    353      15  372867      -1.3322      0.90861   2.2417e-05            0
400499      16  11372601  11523533   3709   3709     254  372867       2.2551     0.012065   0.00082471   0.00014359
9516        16  11547722  11636377    355    355      15  372867    -0.073487      0.52929   3.7414e-05            0
8303        16  11668433  11679159    176    176       8  372867      -1.4636      0.92835   8.2969e-06            0
51061       16  11679080  11742878   1761   1761     113  372867      0.96937      0.16618   0.00034191   3.8922e-05
29066       16  11750586  11797258   1832   1832     115  372867      0.81105      0.20867   0.00034069   3.2306e-05
26156       16  11834196  11851585   1097   1097      64  372867      -1.2068      0.88624   0.00013602            0
2935        16  11868128  11916662   1420   1420     100  372867      -2.0762      0.98106   0.00019548            0
608         16  11965107  11968068    361    361      15  372867      0.25594        0.399   4.2235e-05   2.0266e-06
92017       16  11976734  12574289   4334   4334     295  372867     -0.54677      0.70773   0.00075436            0
101929304   16  12570192  12574287   1388   1388      76  372867      -1.1299      0.87075   0.00016712            0
55313       16  12659799  12803887    839    839      33  372867      -1.1475      0.87442   6.4309e-05            0
729993      16  12901620  13562919   1401   1401      76  372867     -0.17615      0.56991    0.0001963            0
2072        16  13920145  13952348   1426   1426      78  372867     -0.98549      0.83781   0.00017627            0
57496       16  14071321  14266776   1872   1872     139  372867      -0.7313       0.7677   0.00033935            0
5073        16  14435700  14630275   1891   1891     117  372867      -1.1592      0.87681   0.00026698            0
51283       16  14632811  14669236    775    775      30  372867       1.7572     0.039442   0.00012041   3.9995e-05
8399        16  14672548  14694669     84     84       4  372867      -1.7921      0.96344   1.6001e-06            0
642778      16  14706473  14726338    145    145       6  372867     -0.26427      0.60421   1.2172e-05            0
100652777   16  14709070  14733781    145    145       6  372867     -0.26427      0.60421   1.2172e-05            0
642799      16  14745595  14765448    111    111       5  372867    -0.027581        0.511   1.1456e-05            0
23420       16  14833786  14896157   1697   1697     110  372867       0.5159      0.30296   0.00031415   1.9133e-05
101927469   16  14895762  14913685    110    110       5  372867     -0.94553      0.82781   5.7703e-06            0
9284        16  14935310  14952074    216    216       9  372867     -0.80061      0.78832   1.4762e-05            0
23042       16  14974591  15139349   4609   4609     329  372867      0.17648      0.42996   0.00089275   1.0431e-05
123803      16  15037853  15056079   1011   1011      62  372867      0.61356      0.26975   0.00018338   1.7107e-05
54700       16  15060022  15094335   1593   1593     106  372867     -0.17736      0.57039   0.00027566            0
100288332   16  15363624  15381972    711    711      28  372867      0.54619      0.29247   8.4662e-05   9.5367e-06
255027      16  15395698  15409686    388    388      16  372867       0.8087      0.20934   5.4298e-05   1.1384e-05
89927       16  15434468  15594689    658    658      26  372867      -1.1552      0.87599    4.826e-05            0
9665        16  15594369  15643166   2649   2649     191  372867     -0.47293      0.68187   0.00048613            0
54820       16  15643267  15726353   3288   3288     238  372867       1.9739     0.024194   0.00075885   0.00012058
4629        16  15703135  15857033   4205   4205     295  372867      0.86034       0.1948   0.00084666   5.5552e-05
123811      16  15865719  15888649    386    386      16  372867      0.29809      0.38282   4.5708e-05   2.7418e-06
4363        16  15949577  16143074   3636   3636     249  372867      -1.6749      0.95302   0.00057091            0
368         16  16149565  16223673   3011   3011     204  372867       1.2096      0.11322   0.00061335   6.6221e-05
408050      16  16232532  16294811    918    918      58  372867     -0.62548      0.73417   0.00013652            0
101059938   16  16378794  16393972    117    117       5  372867     -0.41905      0.66241   8.7005e-06            0
64131       16  17102324  17470881   1656   1656     109  372867     -0.46251      0.67814   0.00027268            0
101059953   16  18317919  18333112    174    174       7  372867      0.89877      0.18439   2.7019e-05   8.2254e-06
283820      16  18499924  18562112    736    736      29  372867      -1.4663      0.92871   5.0156e-05            0
6210        16  18782955  18790334    301    301      13  372867      0.68147      0.24779   4.2978e-05   8.1062e-06
23204       16  18791669  18801535    564    564      22  372867       1.3724     0.084975   8.4675e-05    2.563e-05
23049       16  18804853  18926409   5577   5577     391  372867      0.99573      0.15969    0.0011232   7.4685e-05
79905       16  18983934  19063942   1731   1731     111  372867        1.033       0.1508   0.00033896   4.1246e-05
10229       16  19067595  19080095    807    807      32  372867    -0.025897      0.51033   8.3493e-05            0
162073      16  19113932  19121630    571    571      22  372867     -0.52196      0.69915   4.8583e-05            0
51760       16  19167976  19268334    960    960      60  372867      0.56429      0.28628   0.00017617   1.5259e-05
728276      16  19285755  19324537    425    425      17  372867       -1.093       0.8628   2.9176e-05            0
79838       16  19410522  19499113   1989   1989     121  372867       -2.139      0.98378   0.00024176            0
51573       16  19501693  19522128    527    527      21  372867   -0.0026749      0.50107   5.4498e-05            0
9738        16  19523857  19553408   1276   1276      72  372867     -0.29413      0.61567   0.00018205            0
57020       16  19555073  19701163   2567   2567     166  372867     -0.57909      0.71874   0.00041578            0
400506      16  19706347  19718361   1035   1035      63  372867      -1.2378       0.8921   0.00013283            0
124152      16  19716456  19857585   1001   1001      39  372867      0.49186      0.31141   0.00011478   1.0252e-05
51704       16  19858971  19886045    971    971      60  372867      -1.2812      0.89993   0.00012461            0
124274      16  20031455  20073778    458    458      19  372867       1.1695       0.1211   7.0631e-05    1.967e-05
2813        16  20309574  20327820   1170   1170      68  372867      0.14983      0.44045   0.00018529   2.9206e-06
7369        16  20333051  20356301   1231   1231      71  372867      -1.4004      0.91931   0.00014756            0
204474      16  20359170  20404742   1129   1129      67  372867      0.95602      0.16953   0.00020906   2.9325e-05
54988       16  20409520  20440987   1264   1264      71  372867      0.90193      0.18355   0.00021877   2.8312e-05
123876      16  20451526  20487669   1589   1589     106  372867      0.20347      0.41938   0.00029049   6.1989e-06
348158      16  20536261  20576373   1492   1492     102  372867      0.16066      0.43618   0.00027795   4.3511e-06
116285      16  20623233  20697744   1123   1123      66  372867     -0.67627      0.75057   0.00015532            0
105379461   16  20674418  20718430    298    298      12  372867      -1.4291      0.92351   1.5686e-05            0
55623       16  20733664  20741964    565    565      22  372867     -0.41906      0.66241   5.0212e-05            0
6296        16  20763990  20797157   1191   1191      69  372867     -0.59233      0.72319   0.00016534            0
112479      16  20780193  20806473   1927   1927     120  372867     -0.32184      0.62621    0.0003069            0
81691       16  20806429  20849668   1390   1390      76  372867      0.73938      0.22984   0.00022735   2.3544e-05
123879      16  20858074  20900239    311    311      13  372867     -0.87668      0.80967   2.2793e-05            0
57149       16  20898805  20925006    239    239      10  372867      0.73505      0.23115   3.4511e-05    7.689e-06
55567       16  20933111  21159441   6613   6613     471  372867      0.34267      0.36592    0.0012898   2.6584e-05
57146       16  21158377  21180616   1060   1060      63  372867      -1.5346      0.93756   0.00012537            0
