GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
339229      17  81665036  81666637    319    319      13  235812       -1.187      0.88239   3.1232e-05            0
339230      17  81666731  81673907    721    721      51  235812      0.72195      0.23516   0.00024563   2.9385e-05
339231      17  81681155  81683924    618    618      24  235812     0.029309      0.48831   9.9814e-05            0
9146        17  81683932  81702121   2513   2513     163  235812       1.1953      0.11599   0.00078375   9.2566e-05
6182        17  81703370  81707526    550    550      21  235812       1.1551      0.12403   0.00012127   3.2187e-05
1468        17  81712236  81721016   1314   1314      73  235812       3.0245    0.0012452   0.00048771   0.00017822
2642        17  81804132  81814013   1174   1174      68  235812     -0.16129      0.56407   0.00027769            0
348262      17  81822361  81833294    901    901      36  235812       1.1059      0.13439   0.00019273   4.0114e-05
116729      17  81833492  81835050    376    376      16  235812     -0.82532      0.79541   4.7601e-05            0
5034        17  81843158  81860668   1258   1258      71  235812       3.1279   0.00088028    0.0004842   0.00018311
396         17  81867719  81871406    797    797      54  235812     -0.90435      0.81709   0.00018889            0
10189       17  81887835  81891622    777    777      31  235812      0.47805      0.31631   0.00014506    1.359e-05
51529       17  81890790  81900533    646    646      25  235812       1.2119      0.11277   0.00014323   3.7253e-05
256933      17  81902196  81902905    302    302      13  235812     -0.50131      0.69192   4.2512e-05            0
5833        17  81902901  81911477   1632   1632     108  235812      0.91651       0.1797   0.00051447   5.6505e-05
51547       17  81911939  81918182   1018   1018      61  235812      0.25015      0.40124   0.00026768   9.0003e-06
4097        17  81918269  81931560    328    328      14  235812     -0.29512      0.61605   5.0374e-05            0
5831        17  81932384  81937328   1011   1011      62  235812       1.8091      0.03522   0.00035446   9.1612e-05
255275      17  81939645  81947233    425    425      17  235812      0.41064      0.34067   7.9686e-05   7.6294e-06
147111      17  81952507  81961823   1436   1436      78  235812     0.012601      0.49497   0.00032862            0
79058       17  81977550  82017563   1922   1922     141  235812      0.39476      0.34651   0.00062358    2.563e-05
201254      17  82018703  82022930    500    500      19  235812      0.39001      0.34826   8.8183e-05   7.6294e-06
201255      17  82023250  82031151   1695   1695     110  235812      0.25269      0.40025   0.00047967   1.3173e-05
5881        17  82031656  82034204    641    641      25  235812      0.27217      0.39275   0.00011145    5.424e-06
51181       17  82035881  82037697    541    541      21  235812       1.6082     0.053893    0.0001372   4.8161e-05
5986        17  82047902  82051774   1268   1268      71  235812        1.279      0.10045   0.00036724   6.6161e-05
2873        17  82051351  82057470   1664   1664     107  235812      -1.3788      0.91602   0.00037101            0
64118       17  82057872  82065821   1396   1396      99  235812       1.0103      0.15618   0.00047996   6.0141e-05
2194        17  82078338  82098289   4895   4895     340  235812       0.6902      0.24503    0.0015165   7.4863e-05
284001      17  82101470  82213520   2506   2506     164  235812     -0.33096      0.62966   0.00066761            0
9123        17  82228406  82239499    998    998      60  235812       2.6148    0.0044641   0.00039231   0.00013793
1453        17  82239725  82273742   3246   3246     233  235812       1.5969     0.055146    0.0011384    0.0001505
924         17  82314865  82317604    520    520      20  235812     0.062909      0.47492    8.367e-05            0
6398        17  82321024  82334045    459    459      18  235812      0.35513      0.36125   8.2723e-05   6.3777e-06
400629      17  82359247  82363776    295    295      12  235812       1.0842      0.13914   7.3305e-05   2.2411e-05
2837        17  82374277  82375586    477    477      19  235812     -0.65397      0.74344   6.2204e-05            0
79701       17  82389210  82418637   1098   1098      63  235812      0.46036      0.32263   0.00028672    1.955e-05
284004      17  82418376  82442640   1711   1711     111  235812      0.95156      0.17066   0.00053038   5.9664e-05
79415       17  82442586  82450831    608    608      24  235812       1.6876     0.045747   0.00015608   5.4359e-05
26502       17  82458184  82488267   1231   1231      71  235812       1.0454      0.14792   0.00035393    5.281e-05
3607        17  82519718  82604607   1615   1615     107  235812       2.6205    0.0043895   0.00063281   0.00017911
56270       17  82614562  82648535   1104   1104      66  235812      0.87166       0.1917   0.00032145   4.1544e-05
10966       17  82654959  82698722   1041   1041      63  235812      -1.6136      0.94669   0.00019519            0
79672       17  82716706  82728017    832    832      33  235812     0.018631      0.49257   0.00013776            0
64122       17  82735576  82751197    722    722      51  235812      0.10148      0.45959    0.0002178   1.5497e-06
6904        17  82752060  82943186   5210   5210     374  235812     0.036177      0.48557    0.0015874   1.3709e-06
79755       17  82829434  82840055    908    908      36  235812       2.0046     0.022503   0.00023296   8.0347e-05
105371944   17  82941490  82942075     35     35       2  235812      -1.7938      0.96358    3.147e-07            0
146712      17  82942149  83051845   1620   1620     107  235812      0.90265      0.18335   0.00050904   5.5313e-05
284207      17  83079691  83095129    842    842      55  235812       1.7895     0.036765   0.00031873   8.5473e-05
9097        18    158483    213739   1184   1184      68  235812      0.18206      0.42777   0.00029459   6.2585e-06
9984        18    214520    268059   1392   1392      98  235812       1.4469     0.073962   0.00050432   8.8751e-05
81035       18    319355    500729   1078   1078      42  235812     -0.17566      0.56972   0.00016861            0
1068        18    580343    582020    249    249      10  235812     -0.80924      0.79081   2.6651e-05            0
27098       18    596998    650298    796    796      53  235812     -0.38668       0.6505    0.0002056            0
494514      18    649620    658340    277    277      12  235812        1.078      0.14051   7.3142e-05   2.2292e-05
7298        18    657604    673499    745    745      49  235812    -0.063035      0.52513   0.00020236            0
55556       18    670324    712662   2221   2221     151  235812      0.81585      0.20729   0.00069937   5.9068e-05
7525        18    721588    812326    852    852      34  235812      0.47828      0.31622   0.00015855   1.4365e-05
116         18    904345    912172    929    929      36  235812     -0.98693      0.83816   0.00011742            0
64863       18   2537525   2571490   1076   1076      42  235812      0.13179      0.44757   0.00018041   2.3246e-06
10403       18   2571511   2616635   1105   1105      65  235812      0.37625      0.35336   0.00029131   1.5616e-05
23347       18   2655887   2805017   3479   3479     222  235812       1.5237     0.063797    0.0010811   0.00013983
84034       18   2846231   2914092   1758   1758     112  235812       1.8252     0.033984   0.00059714   0.00012225
9663        18   2916994   3013315   2024   2024     141  235812     -0.77452      0.78069   0.00054181            0
8736        18   3066807   3220108   3223   3223     233  235812      0.55007      0.29114    0.0010364   4.8339e-05
10627       18   3247482   3256237    364    364      15  235812     -0.61058      0.72926   4.8025e-05            0
103910      18   3262113   3278284    512    512      20  235812        2.038     0.020775   0.00014789   6.3062e-05
7050        18   3411927   3458411   1836   1836     116  235812      0.56129       0.2873   0.00052612   3.4213e-05
9229        18   3496032   4455310   1849   1849     138  235812     -0.95298       0.8297     0.000518            0
642597      18   5143673   5198203    337    337      14  235812       2.8872    0.0019436   0.00014493   8.5533e-05
7541        18   5289019   5297053    383    383      16  235812    -0.099207      0.53951   6.2752e-05            0
23136       18   5392381   5630666   2607   2607     165  235812   -0.0073191      0.50292   0.00069633            0
645369      18   5889412   5897101    583    583      23  235812      -1.5507      0.93951   5.7384e-05            0
91133       18   5954703   6414911   2316   2316     156  235812      0.88375      0.18841   0.00072696   6.5446e-05
79822       18   6729718   6915716   1769   1769     113  235812     -0.49035      0.68806   0.00044591            0
284217      18   6941744   7117814   6121   6121     454  235812       1.1743      0.12014    0.0020761   0.00015116
339291      18   7231139   7232044    291    291      12  235812      0.65387       0.2566   6.2461e-05   1.1623e-05
5797        18   7567316   8406861   2816   2816     197  235812      0.14214      0.44349   0.00084459   9.1791e-06
201475      18   8609445   8639383    537    537      21  235812      0.69245      0.24433    0.0001063   1.7226e-05
23255       18   8705578   8832778   4122   4122     289  235812      0.56885      0.28473    0.0012815   5.6088e-05
4729        18   9102630   9134345    736    736      29  235812      0.51884      0.30194   0.00013746   1.4484e-05
23253       18   9136753   9285985   2241   2241     153  235812     -0.26696      0.60525   0.00062646            0
57045       18   9334767   9402420    329    329      14  235812     -0.43992         0.67    4.751e-05            0
10928       18   9475532   9538108    881    881      35  235812       1.1976      0.11553   0.00019177   4.3333e-05
9989        18   9546791   9615276   1882   1882     118  235812     -0.63886      0.73854   0.00045725            0
11031       18   9708231   9862556    548    548      21  235812       1.5126     0.065186   0.00013373   4.4644e-05
84203       18   9885726   9888159    526    526      21  235812      0.23992       0.4052   9.2878e-05   3.8147e-06
9218        18   9913958   9960021    674    674      49  235812      -1.1474      0.87439   0.00016084            0
147495      18  10454628  10488701    891    891      57  235812     -0.52836      0.70137   0.00021592            0
8774        18  10525876  10552769    838    838      33  235812        1.638     0.050709    0.0002007   6.0797e-05
101927376   18  10589366  10606403    279    279      12  235812       3.2382   0.00060138   0.00014552   9.4652e-05
63895       18  10670134  11148762   4985   4985     342  235812       1.0916      0.13751    0.0015717   0.00012159
646000      18  11609558  11610612    408    408      17  235812       3.4119   0.00032259   0.00018733   0.00011522
2774        18  11689015  11885685   2001   2001     121  235812       2.7243    0.0032215   0.00071094   0.00019789
57132       18  11851390  11854449    262    262      11  235812      0.90787      0.18197   6.3659e-05   1.7047e-05
65258       18  11883471  11908797    864    864      56  235812        1.365     0.086132   0.00030085    6.336e-05
3613        18  11981428  12030886    763    763      30  235812      0.84574      0.19885   0.00015388   2.6643e-05
342850      18  12072533  12129764   1386   1386      76  235812      0.68669      0.24614   0.00035653   3.4273e-05
1149        18  12254319  12277595    708    708      28  235812      0.64381      0.25985   0.00013726   1.8477e-05
84617       18  12307669  12329826    857    857      34  235812      0.21777      0.41381   0.00014903    4.828e-06
10939       18  12328944  12377309   1476   1476      80  235812       2.2108     0.013524   0.00046861    0.0001294
10650       18  12407896  12432238    680    680      27  235812      0.57138      0.28387   0.00013016   1.5616e-05
56907       18  12446512  12658102   1705   1705     110  235812       1.2272      0.10987   0.00054486    7.844e-05
56984       18  12658739  12725740   2090   2090     147  235812      0.25586      0.39903   0.00063929   1.5914e-05
79959       18  12661750  12702777   1378   1378      76  235812     0.063152      0.47482   0.00032277   4.7684e-07
5771        18  12785478  12884335   1511   1511      81  235812       1.4682     0.071028   0.00042573   8.2254e-05
81929       18  12947984  12987537   1278   1278      71  235812       1.8022     0.035758   0.00039822   9.7156e-05
55125       18  12991321  13125053   4032   4032     287  235812       1.2761      0.10096    0.0013483   0.00013137
753         18  13218730  13652754   1479   1479      79  235812      0.26592      0.39515    0.0003465   1.1444e-05
125228      18  13663347  13726592    356    356      15  235812      -0.7248      0.76571   4.5856e-05            0
8731        18  13726647  13764556   1424   1424      99  235812      0.17659      0.42991   0.00042759   7.7486e-06
4161        18  13825544  13826862    358    358      15  235812      0.35415      0.36161   6.9175e-05   5.5432e-06
4158        18  13882044  13915707    329    329      14  235812      -0.1513      0.56013   5.3332e-05            0
162655      18  14056324  14132490    572    572      22  235812     0.091886      0.46339   9.3047e-05            0
388468      18  14509778  14543600    854    854      34  235812      0.15479      0.43849   0.00014679    2.563e-06
374860      18  14748160  14855465   2987   2987     203  235812       2.9734    0.0014725     0.001137   0.00027639
6093        18  20949740  21111851   2201   2201     129  235812      0.30374      0.38066   0.00056511    1.812e-05
80000       18  21242242  21525423   2666   2666     189  235812     -0.13003      0.55173   0.00078802            0
114799      18  21529281  21600736   1054   1054      41  235812       1.1026       0.1351   0.00021649   4.2617e-05
6632        18  21612269  21630247    285    285      12  235812     -0.44503      0.67185   3.9696e-05            0
171586      18  21650897  21704805    958    958      37  235812    -0.055705      0.52221   0.00015209            0
57534       18  21740793  21870957   1942   1942     119  235812      0.94111      0.17332    0.0005657   6.1035e-05
2627        18  22169437  22202528    926    926      36  235812       1.2479      0.10603   0.00019876   4.6134e-05
64693       18  22413601  22417915    764    764      30  235812    -0.087156      0.53473    0.0001216            0
5932        18  22914121  23026488   1545   1545     102  235812      0.49366      0.31077    0.0004602   2.7657e-05
105372022   18  23133586  23135761     43     43       2  235812      -0.5935      0.72358   2.7442e-06            0
91768       18  23134564  23260470   1280   1280      72  235812     0.021193      0.49155   0.00030358            0
85019       18  23295781  23437969   1056   1056      62  235812        1.381     0.083639   0.00033039   6.7472e-05
8780        18  23452823  23483140    917    917      58  235812     0.087234      0.46524   0.00024712   1.1325e-06
29919       18  23503470  23531807   1706   1706     109  235812       2.6249    0.0043335   0.00064315   0.00018096
4864        18  23506184  23586617   4506   4506     305  235812       1.5535     0.060149    0.0014599   0.00016665
147463      18  23598926  23662892    809    809      32  235812       2.1034     0.017714   0.00021637   8.0645e-05
3909        18  23689443  23955066   6452   6452     444  235812     -0.50658      0.69377    0.0018169            0
125488      18  23992773  24135610   1379   1379      76  235812       1.2569       0.1044   0.00038937   6.7055e-05
26256       18  24138956  24161600    809    809      32  235812       3.6322   0.00014052   0.00029436   0.00015867
114876      18  24162045  24397882   2275   2275      87  235812      0.91914      0.17901   0.00041971   5.0783e-05
55364       18  24426645  24453531    877    877      35  235812      0.85618      0.19595   0.00017775   2.9385e-05
59340       18  24460568  24487427    435    435      18  235812       1.1258      0.13013   0.00010523   2.8908e-05
25925       18  25061924  25352250   1274   1274      94  235812     -0.81663      0.79293   0.00035039            0
6760        18  26016253  26091212   1140   1140      66  235812      0.87081      0.19193    0.0003214   4.1544e-05
143471      18  26133836  26193355    517    517      20  235812       1.2205      0.11114   0.00011843   3.3617e-05
6875        18  26226445  26391685   1555   1555      81  235812         2.42    0.0077599   0.00048768   0.00014424
284252      18  26454910  26657401   1486   1486      80  235812     0.024069       0.4904   0.00033772            0
361         18  26852043  26865752    484    484      19  235812        0.554      0.28979   9.2826e-05   1.2279e-05
83539       18  26908754  27185338    668    668      26  235812       1.3488     0.088705   0.00015335   4.3094e-05
1000        18  27932879  28177481   1657   1657     109  235812      0.86575      0.19331   0.00051555   5.3346e-05
1825        18  30989365  31042815   1683   1683     110  235812      0.52213      0.30079   0.00049715   3.0696e-05
1824        18  31065974  31102432   1580   1580      84  235812     -0.99478      0.84008   0.00030174            0
1823        18  31129236  31162856   1670   1670     109  235812       2.7729    0.0027784   0.00065472   0.00019258
1828        18  31318089  31359246   1670   1670     109  235812      0.11469      0.45435    0.0004666   4.3511e-06
147409      18  31376777  31415791   1809   1809     114  235812       1.2719      0.10171   0.00056639    8.297e-05
1830        18  31447769  31478702   1622   1622     105  235812      0.32778      0.37154   0.00046282   1.7583e-05
1829        18  31498064  31548851   1567   1567     104  235812       2.1944     0.014105   0.00058581   0.00014484
7276        18  31591767  31599024    317    317      13  235812       2.5289    0.0057205   0.00012472   6.9559e-05
9331        18  31622246  31725286   1132   1132      67  235812       2.0643     0.019497   0.00039441   0.00011027
147407      18  31759696  31760880    276    276      12  235812      -1.4417      0.92531   2.4643e-05            0
22878       18  31829173  31943212   2616   2616     189  235812      0.12268      0.45118    0.0008088   7.2718e-06
54941       18  32018223  32088528    494    494      19  235812     0.086286      0.46562   7.9995e-05            0
51444       18  32091855  32131561    532    532      21  235812      0.46436       0.3212   9.9383e-05   1.0312e-05
4225        18  32190024  32220404   1106   1106      65  235812      0.42959      0.33375   0.00029399   1.8358e-05
64762       18  32263521  32470496   1019   1019      62  235812       1.5715     0.058029   0.00034097   7.8082e-05
57565       18  32672668  32773011    723    723      51  235812    -0.063408      0.52528   0.00021077            0
374864      18  32937402  33441040   1761   1761     113  235812      0.95723      0.16923   0.00053979   6.0618e-05
80816       18  33578577  33751195   2342   2342     157  235812       1.2096      0.11321   0.00075779    9.203e-05
8715        18  33851100  34224834   1333   1333      73  235812      0.17136      0.43197   0.00031556   5.9605e-06
1837        18  34493290  34891844   3384   3384     240  235812      0.61622      0.26887    0.0010732   5.5432e-05
10982       18  34976928  35143470    788    788      31  235812       1.0531      0.14615   0.00016656   3.5107e-05
84307       18  35240718  35258433   1119   1119      66  235812      0.41704      0.33833   0.00029775   1.7881e-05
100101467   18  35251058  35290259    522    522      20  235812      0.67875      0.24865   0.00010117   1.6391e-05
7572        18  35332214  35344462    686    686      27  235812       1.4703     0.070745   0.00016313   4.8637e-05
252884      18  35366697  35377337    545    545      21  235812     -0.87837      0.81013   6.4677e-05            0
125476      18  35468327  35497991    723    723      51  235812       1.3655     0.086045   0.00027687   6.0558e-05
2589        18  35627436  35711834    815    815      32  235812      -0.1932       0.5766   0.00012652            0
83608       18  35972625  35979287    442    442      18  235812     -0.35251      0.63777   6.5098e-05            0
55197       18  35989824  36067594    644    644      25  235812      0.83666      0.20139   0.00012991   2.3901e-05
25800       18  36108531  36129814   1028   1028      40  235812      0.74003      0.22964   0.00019617   2.6584e-05
55250       18  36129874  36174725   1902   1902     118  235812      0.56162      0.28719   0.00053493   3.4511e-05
55034       18  36187517  36268722   1619   1619     106  235812       2.1235     0.016855   0.00059033   0.00014085
80206       18  36297696  36780059   3016   3016     204  235812       1.6306     0.051488    0.0010092   0.00014424
25941       18  36780024  36829393   1875   1875      71  235812       2.5563    0.0052895    0.0004458   0.00014478
57536       18  36829109  37247316   2054   2054     124  235812       -0.211      0.58356   0.00050911            0
56853       18  37190090  37566037   2335   2335     156  235812      0.87348       0.1912   0.00072614   6.4671e-05
5289        18  41955199  42084606   1938   1938     120  235812      0.64945      0.25802   0.00054978   4.0889e-05
6014        18  42743218  43115692    509    509      20  235812       1.2154      0.11211   0.00011826   3.3438e-05
6860        18  43267892  43277650    547    547      21  235812     -0.69453      0.75632   6.8847e-05            0
26040       18  44680173  45068510   1843   1843     116  235812      0.19139      0.42411   0.00050152   9.5963e-06
8170        18  45212957  45683107   1876   1876     118  235812      0.41087      0.34058   0.00052473   2.4319e-05
6563        18  45723756  45752520   1388   1388      76  235812       2.0133     0.022043   0.00043592   0.00011367
57724       18  45800580  45967339   5182   5182     352  235812     -0.77678      0.78136    0.0014044            0
284266      18  45825580  45842556    831    831      33  235812       1.9936     0.023096   0.00021664   7.6711e-05
9050        18  45983536  46072297   1018   1018      62  235812      0.70819      0.23941   0.00029476   3.1888e-05
498         18  46084144  46104233   1231   1231      70  235812       1.2771      0.10079   0.00036243   6.5625e-05
115106      18  46104332  46128333    675    675      26  235812      0.74094      0.22936   0.00013134     2.11e-05
147339      18  46173553  46266992    485    485      19  235812        1.253      0.10511   0.00011441   3.3855e-05
494470      18  46334224  46461412   1198   1198      69  235812      0.91483      0.18014   0.00033749   4.4882e-05
125336      18  46476961  46657114   4925   4925     186  235812        3.091   0.00099728    0.0010658   0.00027728
29906       18  46679118  46757169    889    889      57  235812      0.57281      0.28339   0.00026559   2.3842e-05
9063        18  46808246  46920167   2387   2387     159  235812       1.7543     0.039687   0.00081257    0.0001384
83473       18  46917602  47102243   2895   2895     199  235812      0.10348      0.45879   0.00084984   5.9605e-06
100506888   18  46962768  46964644    162    162       7  235812     -0.52281      0.69945   1.9829e-05            0
728929      18  46968695  46969912     44     44       2  235812     -0.48212      0.68514   3.2071e-06            0
101930171   18  47021726  47024244     46     46       2  235812     -0.26256      0.60356   4.2824e-06            0
162699      18  47028202  47030078     65     65       3  235812      0.29505      0.38398   1.2934e-05   1.7881e-07
51224       18  47032572  47035617   1014   1014      62  235812      0.56183      0.28712   0.00028736   2.4438e-05
84064       18  47107410  47150515   1005   1005      39  235812       1.0922      0.13737    0.0002065   4.1068e-05
51124       18  47155019  47176374    310    310      13  235812       1.2819      0.09994   8.4025e-05   2.8908e-05
652991      18  47206203  47249630   1351   1351      75  235812        1.128      0.12967   0.00037715   5.9128e-05
4087        18  47833095  47931193    797    797      54  235812       2.5466    0.0054383    0.0003566   0.00012767
201501      18  48026864  48409422   1127   1127      44  235812      0.93013      0.17615   0.00022292   3.6299e-05
9811        18  48539056  48863217   1362   1362      75  235812       1.4739     0.070255   0.00039762   7.9632e-05
4092        18  48919853  48950711    835    835      33  235812       2.4406    0.0073323    0.0002378   9.7871e-05
54808       18  49041474  49460709   1570   1570     105  235812    -0.029357      0.51171   0.00044066            0
497661      18  49481178  49487274    183    183       8  235812      0.12573      0.44997   3.3216e-05            0
100526842   18  49481178  49492565    653    653      26  235812       0.6596      0.25476   0.00012856   1.8299e-05
6139        18  49488481  49492565    452    452      18  235812     0.047693      0.48098   7.4718e-05            0
9388        18  49560699  49592908   1172   1172      66  235812      0.73249      0.23194   0.00031407   3.4213e-05
10449       18  49783504  49813881   1029   1029      40  235812     -0.32039      0.62566   0.00015506            0
4645        18  49822786  50195081   4190   4190     295  235812       1.0664      0.14312     0.001361   0.00011021
220136      18  50227193  50266495    907    907      36  235812       1.0398      0.14922   0.00018997   3.7313e-05
4152        18  50266623  50281774   1644   1644     108  235812     -0.83767      0.79889   0.00040513            0
30827       18  50282343  50288322   1261   1261      71  235812       1.2985     0.097063   0.00036836   6.7294e-05
220134      18  50375022  50394168    440    440      17  235812       2.0716     0.019151   0.00013209   6.0022e-05
5596        18  50560114  50731826    816    816      54  235812      0.43697      0.33107   0.00024584   1.6809e-05
83876       18  50795120  50825421    765    765      30  235812      0.38346      0.35069   0.00013726   1.0014e-05
4200        18  50878604  50949795   1126   1126      44  235812     0.027173      0.48916   0.00018485            0
55520       18  50968017  50988120    387    387      16  235812     -0.30095      0.61827   5.8256e-05            0
4089        18  51030213  51085042    838    838      33  235812      -1.6951      0.95497   8.7227e-05            0
51320       18  51174550  51197681    712    712      28  235812       2.8632    0.0020967      0.00023   0.00011128
1630        18  52340172  53535903   2795   2795     196  235812       2.7296    0.0031709    0.0010785   0.00024748
8932        18  54151601  54224788    911    911      36  235812       1.3125     0.094669   0.00020155   4.8935e-05
11201       18  54269479  54321266   2417   2417     160  235812       1.6025     0.054521   0.00080427   0.00012583
147323      18  54324592  54357890    485    485      19  235812     -0.82354       0.7949   5.8546e-05            0
162681      18  54357905  54385218    760    760      30  235812      0.27149      0.39301   0.00013342   6.2585e-06
284254      18  54532713  54599493    325    325      13  235812       1.9082     0.028184    0.0001032   4.8041e-05
5874        18  54717866  54895516    445    445      18  235812      0.62649       0.2655   9.0244e-05   1.3888e-05
80323       18  54901509  54959508    773    773      52  235812       1.7117      0.04348   0.00029965   7.9155e-05
6925        18  55222331  55635993   3387   3387     240  235812      0.79357      0.21372    0.0010903   7.2658e-05
9352        18  56602387  56638689    634    634      25  235812     -0.44182      0.67069   9.0708e-05            0
23335       18  56651343  57029805   2644   2644     188  235812       3.4207   0.00031232     0.001109   0.00031191
284257      18  57147062  57150408    239    239      10  235812       1.2217      0.11091   6.6256e-05   2.3842e-05
51046       18  57352490  57371800    484    484      19  235812       2.3227     0.010098   0.00015332   7.2777e-05
9480        18  57435685  57491298    577    577      23  235812     -0.26132      0.60308   8.7527e-05            0
2235        18  57544841  57586737    981    981      38  235812       0.9293      0.17637   0.00019481   3.3677e-05
4677        18  57600656  57621945   1234   1234      70  235812        0.535      0.29632   0.00032153   2.4736e-05
100505549   18  57630302  57669276    958    958      37  235812        1.203      0.11449   0.00020168   4.4823e-05
5205        18  57646426  57803822   2173   2173     151  235812    -0.051484      0.52053   0.00063375            0
23327       18  58044233  58401541   3670   3670     250  235812      -1.2902       0.9015   0.00093991            0
115701      18  58481247  58629188   2215   2215     152  235812      0.70683      0.23984   0.00069529   5.0724e-05
101927322   18  58670009  58671873    165    165       7  235812      0.13587      0.44596   2.8997e-05            0
10892       18  58671386  58750139   1533   1533      82  235812       1.1535      0.12435   0.00041106    6.336e-05
55205       18  58862600  58986477   1505   1505      81  235812     -0.35466      0.63858   0.00032198            0
90701       18  59139884  59158837    391    391      16  235812       1.0674      0.14289   9.3334e-05   2.5511e-05
2922        18  59219118  59230771    321    321      13  235812       1.3417     0.089846   8.5748e-05   3.0637e-05
30062       18  59267035  59273393    671    671      26  235812      0.60353      0.27308   0.00012666   1.6451e-05
339302      18  59295402  59318649    250    250      10  235812     0.063474      0.47469   4.0784e-05            0
3998        18  59327823  59359276   1062   1062      64  235812      0.55656      0.28891     0.000296   2.4617e-05
147372      18  59430939  59697643   1218   1218      70  235812      0.78013      0.21766   0.00033468   3.7849e-05
5366        18  59899960  59904306    331    331      14  235812      0.18281      0.42747    6.065e-05   1.2517e-06
4160        18  60371331  60372768    314    314      13  235812      0.35697      0.36056   6.0178e-05   5.0068e-06
28316       18  61333582  61555773   1576   1576      84  235812       0.9951      0.15984   0.00041066   5.4479e-05
220441      18  61808067  61894432    250    250      10  235812     -0.16479      0.56544   3.6689e-05            0
23556       18  62044224  62187118   2007   2007     122  235812      -2.1227      0.98311   0.00038683            0
57614       18  62187244  62307122   2107   2107     125  235812      0.14764      0.44131   0.00053719    7.093e-06
8792        18  62325287  62387710   1097   1097      65  235812      0.34512        0.365   0.00028975   1.4126e-05
54877       18  62523410  62587709   1853   1853     117  235812      0.15956      0.43661   0.00050372   7.5698e-06
23239       18  62715439  62980443   2459   2459     161  235812      -1.0787      0.85964   0.00060132            0
596         18  63123346  63319778    658    658      26  235812      0.33525      0.36872   0.00011786   7.6294e-06
2531        18  63327738  63367273    788    788      31  235812       1.6553     0.048927   0.00019121   5.9783e-05
9525        18  63389190  63422519    840    840      55  235812       1.8309      0.03356   0.00032099   8.7738e-05
5268        18  63476911  63505085    575    575      22  235812       1.0676      0.14285   0.00012328   3.0041e-05
89777       18  63519090  63569329    748    748      52  235812      0.47541      0.31725   0.00023874   1.8239e-05
5275        18  63587202  63599199    843    843      55  235812     -0.55162       0.7094   0.00020691            0
6318        18  63637259  63644319    903    903      35  235812       2.1811      0.01459    0.0002361   8.7678e-05
6317        18  63655197  63661963    843    843      55  235812       2.6698    0.0037947   0.00036923   0.00013602
89778       18  63702304  63723893    764    764      30  235812       1.8443     0.032568   0.00019416   6.6936e-05
8710        18  63753047  63805376    763    763      30  235812       2.1128     0.017308   0.00020604   7.8797e-05
5055        18  63887705  63903890    780    780      31  235812      0.99122      0.16079   0.00016415   3.2663e-05
5273        18  63907969  63936111    745    745      51  235812     -0.09081      0.53618   0.00020962            0
284293      18  63949250  63961821    258    258      11  235812     -0.35077      0.63712   3.7467e-05            0
5271        18  63970028  64006821    866    866      56  235812      0.92206      0.17825   0.00027818    4.071e-05
1005        18  65750252  65880939   1159   1159      68  235812     -0.29871      0.61742   0.00027111            0
28513       18  66501187  66604138   1296   1296      95  235812      0.75141       0.2262   0.00044539   4.2558e-05
92126       18  67506582  67516730    910    910      36  235812    -0.091949      0.53663    0.0001466            0
54495       18  68673688  68715298   2051   2051     122  235812        3.097    0.0009776   0.00074691   0.00022966
79839       18  68715254  69171081   1237   1237      70  235812        1.392     0.081957   0.00036905   7.2241e-05
220164      18  69401048  69849087    745    745      50  235812     -0.14111      0.55611   0.00020333            0
10666       18  69859459  69961787    628    628      25  235812        1.079      0.14029   0.00013842   3.2425e-05
25914       18  70003804  70205726   4306   4306     298  235812       1.3741       0.0847    0.0014083   0.00014472
9306        18  70288901  70330199    466    466      19  235812      0.12657      0.44964    8.105e-05   4.7684e-07
220158      18  70630519  70670875    178    178       8  235812       1.0524      0.14631    5.136e-05   1.7405e-05
147381      18  72535898  72638477    432    432      18  235812     -0.30756      0.62079   6.6134e-05            0
81832       18  72742314  72867575   1581   1581      84  235812       1.6896     0.045553   0.00045405   9.7811e-05
100505797   18  72867267  72881399     61     61       3  235812     -0.47433      0.68237   6.3593e-06            0
201456      18  74073343  74147865   1011   1011      61  235812      0.42069      0.33699   0.00027594   1.7226e-05
29090       18  74148511  74158969    449    449      18  235812       1.4204     0.077751   0.00011478   3.8445e-05
1528        18  74253292  74292016    472    472      18  235812     -0.72163      0.76474      5.7e-05            0
644041      18  74315875  74359187   1021   1021      62  235812       1.3481     0.088808   0.00032859   6.5684e-05
125704      18  74435728  74464715    755    755      30  235812      -1.0083      0.84335    9.452e-05            0
55748       18  74496265  74523454   1171   1171      68  235812       2.1471     0.015892   0.00040451   0.00011617
84735       18  74534457  74585025   1108   1108      66  235812       2.2963     0.010831   0.00040363   0.00012374
55628       18  74597870  75065672   2499   2499     183  235812       1.7593     0.039263   0.00092446   0.00014853
284273      18  75197323  75209326    864    864      56  235812       1.2098      0.11318   0.00029278   5.5313e-05
10194       18  75210755  75289950   1255   1255      70  235812       2.7025    0.0034411   0.00045022   0.00015342
284274      18  75409476  75455653    308    308      13  235812      0.37576      0.35355   6.0612e-05   5.4836e-06
9658        18  76357682  76495234   2636   2636     166  235812    0.0091688      0.49634   0.00070184            0
